,id,Region,season,Median Price,Buy Price,Sell Price,Profit
1485,3395800295,98146,summer,210000.0,250000.0,275000.0,25000.0
1486,5557320030,98023,fall,233500.0,229950.0,298935.0,68985.0
1488,5202500030,98052,spring,513000.0,514000.0,565400.0,51400.0
1493,1737100830,98033,winter,514500.0,577000.0,634700.0,57700.0
1494,2207200520,98007,fall,448325.0,425000.0,552500.0,127500.0
1500,4324200060,98031,spring,259950.0,249000.0,323700.0,74700.0
1512,5255690060,98011,spring,416500.0,413000.0,536900.0,123900.0
1513,402000260,98118,winter,265000.0,190000.0,247000.0,57000.0
1515,8651580310,98074,spring,538888.0,621138.0,683251.8,62113.80000000005
1516,3705000060,98042,summer,255000.0,270000.0,297000.0,27000.0
1521,6003501535,98102,summer,527500.0,550000.0,605000.0,55000.0
1538,4279200060,98059,winter,350000.0,420000.0,462000.00000000006,42000.00000000006
1545,1311100520,98001,spring,205000.0,250000.0,275000.0,25000.0
1553,984220240,98058,fall,299500.0,299000.0,388700.0,89700.0
1556,9406520550,98038,fall,282000.0,307500.0,338250.0,30750.0
1566,5560000070,98023,summer,215000.0,199990.0,259987.0,59997.0
1567,1545804460,98038,spring,293250.0,294000.0,323400.0,29400.0
1576,7888000390,98198,summer,232500.0,140000.0,182000.0,42000.0
1577,7888000390,98198,spring,207500.0,235000.0,258500.00000000003,23500.00000000003
1578,1529300435,98103,fall,415475.0,440000.0,484000.00000000006,44000.00000000006
1589,2004100075,98155,spring,299975.0,332000.0,365200.00000000006,33200.00000000006
1590,4221270340,98075,spring,655000.0,655000.0,720500.0,65500.0
1591,7177300575,98115,fall,447500.0,475000.0,522500.00000000006,47500.00000000006
1596,3333002440,98118,summer,280000.0,327500.0,360250.0,32750.0
1597,2130702205,98019,spring,350000.0,390000.0,429000.00000000006,39000.00000000006
1599,194000575,98116,fall,439108.0,455000.0,500500.00000000006,45500.00000000006
1609,3832310350,98032,fall,169000.0,229900.0,252890.00000000003,22990.00000000003
1613,6127011000,98075,spring,655000.0,537500.0,698750.0,161250.0
1616,7960100260,98122,summer,441000.0,349500.0,454350.0,104850.0
1617,7625700012,98136,winter,415000.0,370000.0,481000.0,111000.0
1619,7454000295,98126,winter,302500.0,245000.0,318500.0,73500.0
1620,8100000060,98010,summer,224000.0,208000.0,270400.0,62400.0
1625,2143700861,98055,fall,237000.0,192000.0,249600.0,57600.0
1626,5016003230,98112,winter,570000.0,169317.0,220112.1,50795.100000000006
1630,8645500160,98058,winter,276500.0,180500.0,234650.0,54150.0
1633,4202400135,98055,summer,250000.0,177500.0,230750.0,53250.0
1637,6838000520,98052,winter,495000.0,440000.0,572000.0,132000.0
1643,646910030,98055,fall,237000.0,238000.0,261800.00000000003,23800.00000000003
1647,9276200890,98116,spring,494500.0,450000.0,585000.0,135000.0
1648,6385910260,98146,fall,230000.0,272750.0,300025.0,27275.0
1651,5379801600,98188,spring,217500.0,255000.0,280500.0,25500.0
1655,3649100473,98028,spring,374990.0,365000.0,474500.0,109500.0
1659,567000672,98144,fall,364000.0,342000.0,444600.0,102600.0
1667,5649600435,98118,winter,265000.0,349950.0,384945.00000000006,34995.00000000006
1668,2249500059,98109,winter,560000.0,550000.0,715000.0,165000.0
1671,1785500132,98133,fall,313750.0,293000.0,380900.0,87900.0
1677,2320069248,98022,summer,214995.0,165050.0,214565.0,49515.0
1689,2767604247,98107,summer,489500.0,467000.0,607100.0,140100.0
1691,3356406510,98001,spring,205000.0,196440.0,255372.0,58932.0
1693,8835200800,98034,spring,399950.0,281000.0,365300.0,84300.0
1694,8902500118,98125,summer,355000.0,326000.0,423800.0,97800.0
1698,3581000340,98034,winter,360000.0,340000.0,442000.0,102000.0
1700,1545803240,98038,fall,282000.0,270000.0,351000.0,81000.0
1702,8651402920,98042,spring,246750.0,219900.0,285870.0,65970.0
1707,6159400060,98155,summer,300000.0,365000.0,401500.00000000006,36500.00000000006
1721,8093800200,98011,fall,432000.0,360400.0,468520.0,108120.0
1728,1823059205,98055,summer,250000.0,200000.0,260000.0,60000.0
1736,5095600310,98059,summer,335000.0,379500.0,417450.00000000006,37950.00000000006
1748,9424400200,98116,spring,494500.0,451555.0,587021.5,135466.5
1749,3500100189,98155,summer,300000.0,300000.0,330000.0,30000.0
1751,3856904740,98105,fall,542000.0,490000.0,637000.0,147000.0
1753,6821101837,98199,winter,550000.0,368000.0,478400.0,110400.0
1758,1592000260,98074,winter,510000.0,600000.0,660000.0,60000.0
1763,1832100030,98040,summer,710000.0,597326.0,776523.8,179197.80000000005
1766,9521101221,98103,spring,411725.0,487250.0,535975.0,48725.0
1775,7211340030,98014,spring,286000.0,300000.0,330000.0,30000.0
1776,2473480520,98058,fall,299500.0,327500.0,360250.0,32750.0
1777,1722059326,98031,summer,249900.0,269000.0,295900.0,26900.0
1782,7299500200,98010,summer,224000.0,190000.0,247000.0,57000.0
1783,8598900125,98177,spring,413250.0,443000.0,487300.00000000006,44300.00000000006
1787,2770606602,98199,spring,503500.0,552500.0,607750.0,55250.0
1788,7211400990,98146,spring,236950.0,256000.0,281600.0,25600.0
1790,984220370,98058,spring,280000.0,279000.0,362700.0,83700.0
1793,3751602329,98001,summer,214100.0,215500.0,237050.00000000003,21550.00000000003
1800,3356404330,98001,fall,211775.0,206000.0,267800.0,61800.0
1801,7805460030,98006,winter,567500.0,615000.0,676500.0,61500.0
1805,3810000860,98178,spring,229250.0,240000.0,264000.0,24000.0
1809,1138010510,98034,winter,360000.0,415000.0,456500.00000000006,41500.00000000006
1812,6804600550,98011,summer,402500.0,439000.0,482900.00000000006,43900.00000000006
1815,3629920140,98029,spring,477000.0,477000.0,524700.0,47700.0
1824,3810000565,98178,summer,219950.0,255000.0,280500.0,25500.0
1826,8559900140,98116,spring,494500.0,450000.0,585000.0,135000.0
1830,3013300510,98136,spring,399000.0,389950.0,506935.0,116985.0
1831,1623300765,98117,spring,460000.0,469000.0,515900.00000000006,46900.00000000006
1834,9315300260,98198,spring,207500.0,189650.0,246545.0,56895.0
1836,1545806510,98038,summer,290725.0,260000.0,338000.0,78000.0
1837,8643200055,98198,summer,232500.0,243000.0,267300.0,24300.0
1849,6052400575,98198,spring,207500.0,175000.0,227500.0,52500.0
1853,7135300046,98118,summer,280000.0,210000.0,273000.0,63000.0
1861,3013300055,98136,summer,386750.0,405000.0,445500.00000000006,40500.00000000006
1864,2143700830,98055,fall,237000.0,207000.0,269100.0,62100.0
1867,6414600262,98133,summer,332750.0,365000.0,401500.00000000006,36500.00000000006
1872,5505700055,98116,summer,410000.0,345000.0,448500.0,103500.0
1873,3886902505,98033,spring,550000.0,616300.0,677930.0,61630.0
1875,1552520070,98011,winter,403000.0,425000.0,467500.00000000006,42500.00000000006
1880,869700370,98059,spring,347500.0,350000.0,385000.00000000006,35000.00000000006
1881,4307301160,98056,summer,327500.0,349000.0,383900.00000000006,34900.00000000006
1883,4307350990,98056,spring,320000.0,320000.0,352000.0,32000.0
1889,3319500922,98144,spring,376500.0,345000.0,448500.0,103500.0
1892,9265700045,98177,summer,413000.0,300000.0,390000.0,90000.0
1897,6381500505,98125,spring,344000.0,400000.0,440000.00000000006,40000.00000000006
1898,1697000400,98198,spring,207500.0,133000.0,172900.0,39900.0
1899,2548100140,98155,winter,325000.0,330000.0,363000.00000000006,33000.00000000006
1903,7715800710,98074,summer,507000.0,470000.0,611000.0,141000.0
1905,5100401160,98115,summer,439000.0,548800.0,603680.0,54880.0
1910,8024201370,98115,winter,441500.0,400000.0,520000.0,120000.0
1912,5306100240,98133,fall,313750.0,339950.0,373945.00000000006,33995.00000000006
1914,7203101260,98053,winter,439950.0,411753.0,535278.9,123525.90000000002
1917,3874000240,98001,winter,223000.0,210000.0,273000.0,63000.0
1920,8150100240,98126,winter,302500.0,265000.0,344500.0,79500.0
1922,4027701275,98028,summer,375000.0,230000.0,299000.0,69000.0
1925,3905100070,98029,winter,475975.0,467000.0,607100.0,140100.0
1926,7316400070,98023,fall,233500.0,255000.0,280500.0,25500.0
1928,3972900160,98155,spring,299975.0,190000.0,247000.0,57000.0
1929,2767603215,98107,spring,462550.0,490000.0,539000.0,49000.0
1932,9188200570,98118,fall,285000.0,333800.0,367180.00000000006,33380.00000000006
1939,6127010800,98075,summer,668000.0,550000.0,715000.0,165000.0
1940,4222000320,98003,spring,242000.0,240000.0,312000.0,72000.0
1942,3826500570,98030,summer,257000.0,275000.0,302500.0,27500.0
1948,3279000070,98023,summer,215000.0,215000.0,236500.00000000003,21500.00000000003
1959,2473251170,98058,summer,280000.0,302000.0,332200.0,30200.0
1961,4136950140,98092,winter,277000.0,250000.0,325000.0,75000.0
1964,8637100370,98055,fall,237000.0,252000.0,277200.0,25200.0
1969,2856100125,98117,fall,439000.0,439000.0,482900.00000000006,43900.00000000006
1979,5466400550,98042,fall,240000.0,210000.0,273000.0,63000.0
1984,1138000830,98034,fall,372500.0,310000.0,403000.0,93000.0
1991,5103900045,98065,summer,419000.0,299000.0,388700.0,89700.0
1993,8807600340,98053,spring,457000.0,322000.0,418600.0,96600.0
1996,179000350,98178,fall,200000.0,194000.0,252200.0,58200.0
1998,3578400030,98074,summer,507000.0,465000.0,604500.0,139500.0
2000,3856901715,98103,fall,415475.0,470450.0,517495.00000000006,47045.00000000006
2006,1337800045,98112,fall,625000.0,625000.0,687500.0,62500.0
2011,7203102080,98053,winter,439950.0,305000.0,396500.0,91500.0
2016,5379804730,98188,summer,233000.0,156000.0,202800.0,46800.0
2017,3383900058,98102,fall,580000.0,580000.0,638000.0,58000.0
2019,1823049171,98146,winter,197200.0,275000.0,302500.0,27500.0
2022,534000075,98117,spring,460000.0,329350.0,428155.0,98805.0
2032,2414600400,98146,summer,210000.0,210000.0,231000.00000000003,21000.00000000003
2033,2461900510,98136,fall,365000.0,350000.0,455000.0,105000.0
2037,8730000260,98133,spring,306000.0,369950.0,406945.00000000006,36995.00000000006
2038,3395040550,98108,summer,252500.0,250000.0,325000.0,75000.0
2039,3395040550,98108,spring,315000.0,320000.0,352000.0,32000.0
2050,8732040810,98023,fall,233500.0,235000.0,258500.00000000003,23500.00000000003
2051,2991000400,98092,summer,271000.0,272000.0,299200.0,27200.0
2053,5727500102,98155,spring,299975.0,195000.0,253500.0,58500.0
2054,5104510370,98038,fall,282000.0,297000.0,326700.0,29700.0
2060,538000030,98038,summer,290725.0,272500.0,354250.0,81750.0
2062,4083800340,98103,spring,411725.0,462000.0,508200.00000000006,46200.00000000006
2063,9214400135,98115,spring,470000.0,510000.0,561000.0,51000.0
2065,8651430370,98042,spring,246750.0,150000.0,195000.0,45000.0
2069,461003251,98117,summer,440300.0,437000.0,568100.0,131100.0
2073,7452500045,98126,summer,326000.0,235000.0,305500.0,70500.0
2077,2239800070,98125,summer,355000.0,417000.0,458700.00000000006,41700.00000000006
2081,257000105,98168,spring,177500.0,192500.0,211750.00000000003,19250.00000000003
2083,6402300070,98040,winter,670000.0,800000.0,880000.0000000001,80000.00000000012
2086,9407150240,98038,fall,282000.0,295000.0,324500.0,29500.0
2087,8682291940,98053,summer,437000.0,419000.0,544700.0,125700.0
2090,3380900160,98177,spring,413250.0,502000.0,552200.0,50200.0
2092,3448000270,98125,spring,344000.0,398500.0,438350.00000000006,39850.00000000006
2099,6414100111,98125,fall,365000.0,365000.0,401500.00000000006,36500.00000000006
2100,9818700320,98122,fall,432500.0,491000.0,540100.0,49100.0
2104,4142450510,98038,summer,290725.0,310000.0,341000.0,31000.0
2107,908000260,98058,fall,299500.0,272000.0,353600.0,81600.0
2109,8645540320,98058,fall,299500.0,307000.0,337700.0,30700.0
2116,7695500240,98059,spring,347500.0,345000.0,448500.0,103500.0
2126,4345000510,98030,fall,240000.0,180500.0,234650.0,54150.0
2132,2113701200,98106,fall,255400.0,250000.0,325000.0,75000.0
2134,9264901040,98023,spring,230500.0,239900.0,263890.0,23990.0
2135,7967600069,98001,fall,211775.0,185000.0,240500.0,55500.0
2137,3810000202,98178,fall,200000.0,251700.0,276870.0,25170.0
2138,1226039129,98177,winter,384250.0,400000.0,440000.00000000006,40000.00000000006
2139,8146100370,98004,fall,816000.0,735000.0,955500.0,220500.0
2154,4435000520,98188,fall,239000.0,245990.0,270589.0,24599.0
2160,9521100106,98103,summer,457250.0,440000.0,572000.0,132000.0
2165,3354400060,98001,spring,205000.0,238000.0,261800.00000000003,23800.00000000003
2166,408100105,98155,fall,275226.5,265000.0,344500.0,79500.0
2168,8029740060,98056,spring,320000.0,345000.0,379500.00000000006,34500.00000000006
2178,2130702270,98019,summer,336000.0,234000.0,304200.0,70200.0
2182,6619510060,98177,spring,413250.0,499000.0,548900.0,49900.0
2183,4058802105,98178,fall,200000.0,150000.0,195000.0,45000.0
2188,6632900340,98155,fall,275226.5,360000.0,396000.00000000006,36000.00000000006
2194,7461420060,98058,summer,280000.0,265000.0,344500.0,79500.0
2198,3815500045,98028,fall,375000.0,399000.0,438900.00000000006,39900.00000000006
2204,1442800400,98038,summer,290725.0,230000.0,299000.0,69000.0
2207,1545802830,98038,spring,293250.0,258500.0,336050.0,77550.0
2211,3438500339,98106,spring,274800.0,276000.0,303600.0,27600.0
2220,1926059155,98034,winter,360000.0,257000.0,334100.0,77100.0
2229,1321970240,98092,winter,277000.0,265000.0,344500.0,79500.0
2234,269000070,98199,winter,550000.0,608000.0,668800.0,60800.0
2238,1704900135,98118,fall,285000.0,315000.0,346500.0,31500.0
2251,4364700105,98126,summer,326000.0,330000.0,363000.00000000006,33000.00000000006
2253,7694800070,98052,summer,498000.0,468000.0,608400.0,140400.0
2255,4035900060,98006,fall,472800.0,515000.0,566500.0,51500.0
2256,8880600070,98022,fall,241250.0,245000.0,269500.0,24500.0
2265,5413200140,98001,fall,211775.0,213550.0,234905.00000000003,21355.00000000003
2266,522049104,98198,summer,232500.0,210000.0,273000.0,63000.0
2271,7697100030,98115,fall,447500.0,546800.0,601480.0,54680.0
2274,4263200030,98144,winter,365000.0,299500.0,389350.0,89850.0
2277,1930301555,98103,summer,457250.0,500000.0,550000.0,50000.0
2279,2719100013,98136,spring,399000.0,418000.0,459800.00000000006,41800.00000000006
2283,5017000575,98112,fall,625000.0,569000.0,739700.0,170700.0
2287,4024101715,98155,fall,275226.5,306000.0,336600.0,30600.0
2289,4450700030,98072,summer,375000.0,354950.0,461435.0,106485.0
2290,7920100083,98115,spring,470000.0,348000.0,452400.0,104400.0
2293,8901000445,98125,winter,326750.0,390000.0,429000.00000000006,39000.00000000006
2294,6121800060,98148,fall,228000.0,260000.0,286000.0,26000.0
2295,8712100320,98112,summer,592500.0,585000.0,760500.0,175500.0
2304,3034200885,98133,winter,307500.0,290000.0,377000.0,87000.0
2312,943100262,98024,fall,212500.0,260000.0,286000.0,26000.0
2322,2211700160,98006,spring,587500.0,450000.0,585000.0,135000.0
2325,3634100030,98118,winter,265000.0,270000.0,297000.0,27000.0
2334,2796100640,98031,spring,259950.0,264900.0,291390.0,26490.0
2335,993000046,98103,fall,415475.0,510000.0,561000.0,51000.0
2336,2333230270,98058,summer,280000.0,328000.0,360800.00000000006,32800.00000000006
2341,2771603610,98199,spring,503500.0,545000.0,599500.0,54500.0
2347,476000335,98107,winter,465000.0,430000.0,559000.0,129000.0
2348,251300260,98003,spring,242000.0,255000.0,280500.0,25500.0
2350,3298201170,98008,fall,465000.0,350000.0,455000.0,105000.0
2358,7760400350,98042,winter,240000.0,232000.0,301600.0,69600.0
2362,1218000030,98166,summer,265375.0,278000.0,305800.0,27800.0
2363,6099400140,98168,fall,205000.0,230000.0,253000.00000000003,23000.00000000003
2369,2553300140,98075,fall,649500.0,674750.0,742225.0000000001,67475.00000000012
2381,8946750140,98092,spring,264000.0,282000.0,310200.0,28200.0
2386,6151800486,98010,summer,224000.0,260000.0,286000.0,26000.0
2401,1087700030,98033,summer,495000.0,450000.0,585000.0,135000.0
2402,8856970570,98038,fall,282000.0,322500.0,354750.0,32250.0
2409,1088000030,98033,winter,514500.0,435000.0,565500.0,130500.0
2410,1545800640,98038,summer,290725.0,242000.0,314600.0,72600.0
2414,7696600240,98001,fall,211775.0,165000.0,214500.0,49500.0
2415,3904100106,98118,spring,290750.0,335000.0,368500.00000000006,33500.00000000006
2416,7849201600,98065,summer,419000.0,286700.0,372710.0,86010.0
2418,2221000070,98058,spring,280000.0,280000.0,308000.0,28000.0
2432,6300000693,98133,winter,307500.0,233000.0,302900.0,69900.0
2439,3278601940,98126,summer,326000.0,349950.0,384945.00000000006,34995.00000000006
2441,1163100070,98177,winter,384250.0,355950.0,462735.0,106785.0
2450,7436300160,98033,summer,495000.0,409900.0,532870.0,122970.0
2451,7896300070,98118,spring,290750.0,265000.0,344500.0,79500.0
2454,7852150140,98065,fall,435000.0,381000.0,495300.0,114300.0
2465,9430110030,98052,winter,495000.0,500000.0,550000.0,50000.0
2469,7548300326,98144,winter,365000.0,290000.0,377000.0,87000.0
2470,5457300696,98109,summer,548000.0,700000.0,770000.0000000001,70000.00000000012
2475,6414600260,98133,fall,313750.0,345000.0,379500.00000000006,34500.00000000006
2478,4358700186,98133,winter,307500.0,275000.0,357500.0,82500.0
2479,259600560,98008,summer,418000.0,405000.0,526500.0,121500.0
2481,7186800105,98118,winter,265000.0,236500.0,307450.0,70950.0
2487,7525100520,98052,spring,513000.0,335000.0,435500.0,100500.0
2488,6204200560,98011,summer,402500.0,425000.0,467500.00000000006,42500.00000000006
2490,3905040070,98029,spring,477000.0,540000.0,594000.0,54000.0
2492,4027701182,98028,summer,375000.0,339950.0,441935.0,101985.0
2495,5160300030,98005,spring,608725.0,660000.0,726000.0000000001,66000.00000000012
2499,7796600070,98146,summer,210000.0,195000.0,253500.0,58500.0
2505,1005000036,98118,summer,280000.0,285000.0,313500.0,28500.0
2511,765000060,98011,summer,402500.0,342000.0,444600.0,102600.0
2515,133000070,98168,fall,205000.0,179900.0,233870.0,53970.0
2517,6082400083,98168,spring,177500.0,166000.0,215800.0,49800.0
2519,3905030140,98029,summer,482499.0,545000.0,599500.0,54500.0
2520,7228501580,98122,winter,430000.0,415000.0,539500.0,124500.0
2521,6679000390,98038,summer,290725.0,269000.0,349700.0,80700.0
2529,3126049094,98103,fall,415475.0,392450.0,510185.0,117735.0
2530,8682282180,98053,fall,449500.0,509000.0,559900.0,50900.0
2531,1232000810,98117,fall,439000.0,340000.0,442000.0,102000.0
2532,1232000810,98117,spring,460000.0,537000.0,590700.0,53700.0
2534,3996900295,98155,winter,325000.0,358000.0,393800.00000000006,35800.00000000006
